NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
1,90001E+11;2019;1504208;Marabá;15;PA;14;F;1;3;1;1504208;Marabá;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504208;Marabá;15;PA;1;1;1;1;506;509;514;517;3386;4087;5394;3966;EDDDCBCEDBADBACBEBABCEAAABEDCDEEAACCDDBBACEAE;BCECCDAEABDEAACDCBAEDCCBBECAEDADACECBBBCDEAEA;99999CABCABEECCDACEBCAADBBABDECDDBEECBCDBCCAEBADEC;BBCBAEECCDCACEDCACBDBBCDCDCAADDBADAEECBDACBBD;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;80;100;120;120;560;E;E;D;D;5;G;A;C;D;B;A;B;B;B;A;B;A;A;B;A;B;E;A;B;B
1,90001E+11;2019;1501402;Belém;15;PA;14;F;1;3;1;1501402;Belém;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;510;513;518;4083;5585;5412;5083;BBCBBDCBBDABCBCEECADBDCBDDCDACBDDBAADABECDDBD;CECCDADBADBBABCECCABCAADEDBACADEAACCCADBABDBE;ADBAE99999CECCBCAAAEABCEBDACEAEBDCDCAECCBDEBEDACCC;DBCCBBCACBCDCEBCDACBABEDADCBACBBCACBBECBEBBEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;120;120;100;160;600;E;G;B;D;4;I;A;D;D;B;A;C;A;B;A;A;A;A;C;A;A;C;A;B;B
1,90001E+11;2019;1506807;Santarém;15;PA;14;M;1;1;1;1506807;Santarém;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506807;Santarém;15;PA;0;1;1;0;;509;514;;;4351;4252;;;ADCABADCACDDCCC*CADADCBADDBACADECDADEABBBEABD;99999ACDECDACDCBDCADCAB*BEDDBCAABDCCBEAACBDEACCACA;;1;;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;;4;0;0;0;0;0;0;A;G;E;E;3;J;B;D;D;C;A;B;B;B;A;B;A;A;C;A;B;D;A;B;B
1,90001E+11;2019;1504208;Marabá;15;PA;14;F;1;3;1;1504208;Marabá;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504208;Marabá;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;D;D;3;E;A;C;C;B;A;B;B;B;B;A;A;A;C;A;A;D;A;A;B
1,90001E+11;2019;1501402;Belém;15;PA;14;F;1;1;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;510;513;518;4476;554;5166;5884;ABCADEBAEEACBDAEBEABBECEBAADAAEEEBDBAAAECBDBD;AEDBBCDBADEEEBABEBDABBEABEBCBECACACDEABBABDEB;99999EADBCBABEBACCBECDDAEEAACCBEEEAADACEBBEEEDACAC;DEBBAECBAEEACCCEECEADBEBCEAECBAAAEADDEBCABCEB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;140;620;E;E;F;D;4;C;A;C;D;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
1,90001E+11;2019;1502400;Castanhal;15;PA;14;F;1;3;1;1502400;Castanhal;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502400;Castanhal;15;PA;1;1;1;1;505;508;512;518;536;4643;5253;5236;DDDCBCDDDCBEDEADEEBCCAADBACEAEABEDEDEEEEBCAEC;ABCCBDBDDACCDCDACDBECCCEAACCEBCABDDBC.BDB*BAB;99999BECEEEBDBECEEDECAECBCEBBECDEBDAADEDEDBDCEDBED;DECBBBCCABEACD.EEADCCCBD*BBBBDABCBCDDCBECDCED;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;160;40;40;100;0;340;E;F;D;F;3;G;A;C;E;B;C;B;B;A;A;A;A;A;B;A;A;D;A;C;B
1,90001E+11;2019;1500800;Ananindeua;15;PA;14;F;1;1;1;1500800;Ananindeua;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500800;Ananindeua;15;PA;1;1;1;1;504;508;512;516;5188;5171;5209;3664;AEDCAEBBECADDDEABECAABDCDBCDAADBCDACBACBDEBDE;DBCCADBEDAACACABBCBABDBEDDCEEDACDBEBCDCAEADBB;99999EDBEBCCABCDBEEBCBDCB*DABCCDCBECBDBEEBDCDACEED;CBADABCBEBDCCBCCBCEECCBDAECADBECCBDBDCCBAEAAC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;40;40;100;0;300;E;E;E;B;2;C;A;C;C;B;A;B;A;B;A;A;A;A;B;A;A;C;B;B;B
1,90001E+11;2019;1501402;Belém;15;PA;14;M;1;3;1;1501402;Belém;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;503;509;514;515;4305;4976;5065;4087;AAAADCADDCDCECBEBBBABABBDBCDEDCBBACBEABCBABCA;CCABCBDEDBACAAEDEACDBADABEBABBCAADDCACDABAAEB;ABBCD99999BEBBCDCAABBCBCCBEEDECBDEBABBAACDCECCECAC;DBBBACEABDDABDEDDCADEEDEADBBBEECBBDDDBEACBBED;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;80;120;0;440;E;F;B;B;4;C;A;B;A;A;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B
1,90001E+11;2019;1501402;Belém;15;PA;14;F;1;3;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;503;508;512;515;524;4617;4734;5851;EECCDBDECDCBAEBCEBECCACDDBBEABABEDBCEBBCAEADA;AAAEBBDDCCDCBCDBACACCBBABADEBDEDBEEBCBBDACCEB;DBEBA99999ECADBACBADCEEDDEAEBBCADBECDDEDAECCCAAEED;ECDBDDEAAEDCEDAAEBAABEAACCBEAEAEBCCCDEEDACACA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;200;180;200;200;940;G;F;E;E;5;Q;D;E;D;C;A;B;A;B;A;B;A;A;E;A;B;E;B;B;B
1,90001E+11;2019;1505536;Parauapebas;15;PA;14;F;1;1;1;1100114;Jaru;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1505536;Parauapebas;15;PA;1;1;1;1;505;509;514;518;4251;4448;5036;5242;BCCABBDEBDBCCEADDCACCCEBDBEDBEABBDEBCEDBCCAEE;ECBCEACDAACEBDCCCCBADDEBBECAEEEEEBDCDEDDCDEDB;ACBAB99999....CCBBABDABDEBABEECCADACECBACECEACBCAC;DDCBBCCCBBDACDEECBBACBEAEBCBCBDBEBDBDEDECCCED;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;140;120;620;E;E;E;D;3;Q;D;D;D;C;B;B;B;B;B;B;A;A;D;B;B;D;A;B;B
1,90001E+11;2019;1501402;Belém;15;PA;13;F;1;1;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;509;514;518;4485;5048;559;4715;EBBABDBACDDBBAEEBEADCBADACCCCCDCDAEBDAADEECCE;ABDCDACCDDACBADCEADCBBCBCDBADCCABECACBDDCEADB;EBBAD99999BACCCBBAEBAAADAAADDECDDCBDCDBCBECABDE*BB;DBBEBCCCBCEDBCBEBADBDCEDECCECBACADEDACBDAEBBC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;160;120;120;80;620;H;H;E;E;4;Q;D;E;D;C;A;C;C;B;A;B;A;B;D;A;B;C;B;B;B
1,90001E+11;2019;1500602;Altamira;15;PA;14;M;1;1;1;1100023;Ariquemes;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500602;Altamira;15;PA;1;1;1;1;506;508;512;517;445;5605;5408;654;DECCEBAADCEEADDDABEBCABAAECDBEBEDDACBAEBDECDE;ABACADBECAEBECCBCCEEAEBBAADAEABCDEABDEBADDDBB;BBCDA99999ACDBEAEEBCBCDBCBABECEDEBDEADEAECAACACEBD;AABACBECEDBCDDDBABCBCDDBCEBCADEDDEBCAEECAECBB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;160;640;D;E;D;D;3;G;A;D;D;B;A;B;A;B;A;B;A;A;B;B;A;D;B;B;B
1,90001E+11;2019;1503903;Juruti;15;PA;14;M;1;3;1;1505304;Oriximiná;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1503903;Juruti;15;PA;1;1;1;1;504;510;513;516;5502;5592;5651;5836;ABCDEEEAEECEECCAECABABECDBCBBE*BDCECCEBADABDC;ACCCBEDBADBAABCBABABCAAAEEBEACCABACEDACACBEEB;ADBBE99999BBBCDBDBAECDACDEBAECBEDBDCEEDEBAEEEEBECB;CECEBACDDECBABABDDDBADCBBDADBCADBBDABEBEBACDA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;100;120;120;580;F;F;D;E;4;Q;D;C;D;B;A;B;A;B;A;B;A;B;D;B;B;E;A;C;B
1,90001E+11;2019;1501402;Belém;15;PA;14;F;1;3;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;0;1;1;0;;510;513;;;5368;5713;;;CEBEDADBBDBDABACDAADBBBCCDBCECAABECBBECDDBCCE;ADBBE99999ABCCBCCAEECDDCECABBAEEDBDCABCEBAEACDBBBA;;0;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;1;100;140;140;180;120;680;G;G;E;E;4;H;D;E;D;C;A;E;C;B;A;B;A;B;E;B;B;E;B;C;B
1,90001E+11;2019;1504208;Marabá;15;PA;14;F;1;3;1;1504208;Marabá;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504208;Marabá;15;PA;0;1;1;0;;507;511;;;5643;5343;;;CABCCBABDAACBCBCEEDADDBCDDBEBCDCAEDBBDBEAACEB;BDACE99999BCEABAEBDEACCEBECEBCDACBBDEBDAADCABCCDBE;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;140;140;160;160;160;760;E;F;D;D;2;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
1,90001E+11;2019;1500800;Ananindeua;15;PA;14;F;1;3;1;1504109;Magalhães Barata;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500800;Ananindeua;15;PA;1;1;1;1;503;507;511;515;4438;4751;4582;4835;EDCBBEDDEABABDBCBBBBCEEBABEBCEEEBAECCABAAADCD;DEBADBACACADECAEBDDACBCEABEBBADCBACEBBAADADCB;DDDDA99999BCBECAAAECEADEBCDBBCBADBBADBDCCDCBAECDCE;DEEBDEBCACDEBAEEEEACDEBAAECECBCCCBBBEAEADCAEE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;160;120;180;100;720;G;E;D;D;6;C;A;B;C;A;A;B;A;B;A;A;A;A;C;A;A;C;A;B;B
1,90001E+11;2019;1100205;Porto Velho;11;RO;14;F;1;3;1;1100205;Porto Velho;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100205;Porto Velho;11;RO;1;1;1;1;505;510;513;518;5366;5511;5485;3809;BADBACCCBCDEDCCCEEABCBBEDCCCDABBBEEAEBAACDEEE;BEADEBDBADEAAAABEAABAAEDADBBAAAADAEBAADBAACAB;AEBBA99999DBCCBCCACECCDAADAACEEEABDCCEBEBAECBDCCEA;EEBCBEDAABDDAABCCABAEBEBAECBBCBAABBBCCCDEDDEE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;100;100;560;G;G;E;D;5;G;A;D;D;B;B;B;A;A;A;B;A;B;C;A;B;E;B;A;B
1,90001E+11;2019;1100304;Vilhena;11;RO;14;F;1;2;1;1100304;Vilhena;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100304;Vilhena;11;RO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;B;D;4;C;A;B;C;A;B;B;A;B;B;A;A;A;B;A;A;C;A;A;B
1,90001E+11;2019;1100205;Porto Velho;11;RO;14;M;1;3;1;1100205;Porto Velho;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100205;Porto Velho;11;RO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;F;D;4;C;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;B;A;A;A
1,90001E+11;2019;1100205;Porto Velho;11;RO;14;F;1;1;1;1100205;Porto Velho;11;RO;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100205;Porto Velho;11;RO;1;1;1;1;505;509;514;518;4315;3527;3716;4815;DABCCDCCBBADDADACACAEBCEABB*DDACECBDBADCDBACB;DBCADCADEACAACDCBBDEBDCBAEBABCCBBDDABDACBECCB;99999CBBECEDAABEAAEBEEBCBBDDAEABACABCEEACDEBBADCAE;BCBCABBDCEBCBCAAECCDDEACBECBADDAACBDBECABDCBB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;80;60;100;20;360;E;E;B;F;7;B;A;C;C;A;B;B;B;B;A;A;A;A;C;A;A;B;A;A;B
1,90001E+11;2019;1302603;Manaus;13;AM;14;M;1;3;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;0;1;1;0;;508;512;;;4371;4387;;;BBACBAABABACCAACBBABCBBCCACBBBBACACBBCBAABCAA;99999CBABBCBCBCCBCABBCBBCCCBACACBBCACAACCABCBACBAB;;1;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;100;100;120;100;20;440;E;E;C;C;6;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
1,90001E+11;2019;1303536;Presidente Figueiredo;13;AM;14;F;1;1;1;1301902;Itacoatiara;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1303536;Presidente Figueiredo;13;AM;1;1;1;1;505;510;513;518;5643;665;5997;5069;DADAAEDCBDACCDCCEEADCABDBBABEBAEBDEDEDAEDDDCE;EEBCEEDBADBBABABCCAECEBACDBBEEBACABBAADBCBCDB;ADBCE99999ADDCBCDAAECDDBCDAAECBDEADCDBDECAEBBDCEEC;CDCCABCDADCDBDBAEADBBBEAEDBEACBDABDBCCCDCBCED;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;180;200;180;200;140;900;G;G;E;E;3;J;A;B;C;B;A;B;B;B;A;B;A;A;C;B;A;D;B;D;B
1,90001E+11;2019;1302603;Manaus;13;AM;14;F;0;4;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;506;507;511;517;405;557;5906;3832;BDCAECDEECECCDDBD.BBCCDDEAEDDDBECDDBCAABDAADE;EEACEBAAABDCAEAAECCABACBEDADAAACACDDBDBBEACDB;BDABE99999BCBABBDDDBDBEECBABEBECBCCDEBBADDEDBCCCAB;ABABCEBBDDBAECDCBBACDAEBCDCDCDBECBCBECDBDDCEE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;160;180;160;180;840;H;E;F;F;11;J;A;D;E;B;A;C;D;C;A;B;A;B;E;B;B;E;B;E;B
